actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,train/action,train/episode_length,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/seconds,train/steps
0.07590592,2.3115986e-08,42.202457,-0.0020338746,0.0012903776,0.009208293,7.9308906,7.7751446,7.755775,2.0525243,121.07098,12.735146,120.65321,0.99999994,0.06494485,-0.9999999,1000,0.81573796,1000,1000.0,1000,1,0.0,7648.117119312286,7648.117119312286,7648.117119312286,1,0.0,0.056949586,189.62962962962962,2900.050802230835,1295.7995180730466,475.5420808792114,27,615.2307310107085,21701.0,58.80097413063049,5000.0,38795.85906624794,2520000.0
0.07518881,-2.7492636e-06,42.234447,-0.0020351135,0.0012809591,0.009214968,7.919992,7.723353,7.7039127,2.068757,121.193115,12.7593355,120.76378,0.9999945,0.05648173,-0.9999802,66,0.8469374,66,66.0,66,1,0.0,459.24443101882935,459.24443101882935,459.24443101882935,1,0.0,0.0711135,178.64285714285714,2306.084719657898,1214.7830733997482,706.9439787864685,28,456.9518219857013,21729.0,62.87666988372803,5000.0,38858.8372130394,2525000.0
0.07482693,-9.49369e-06,42.252445,-0.0019851918,0.0012815518,0.009168108,7.90925,7.674522,7.6551647,2.0575778,121.23664,12.791869,120.81134,0.999999,0.0216959,-0.9999864,259,0.81945574,259,259.0,259,1,0.0,2012.7850151062012,2012.7850151062012,2012.7850151062012,1,0.0,0.07000284,154.71875,2676.552083015442,1051.2224255725741,188.0758810043335,32,538.3851722010809,21761.0,58.674548625946045,5000.0,38917.610673666,2530000.0
0.076210566,-1.2719808e-05,42.26802,-0.0019412579,0.0013082995,0.009126822,7.8986125,7.606375,7.586897,2.0523934,121.36188,12.67855,120.92652,0.99997926,0.02687914,-0.9999999,671,0.82145816,671,671.0,671,1,0.0,5305.953009605408,5305.953009605408,5305.953009605408,1,0.0,0.06609128,152.75757575757575,2826.4132018089294,1032.3814305970163,214.33099126815796,33,489.59882570655776,21794.0,58.797781467437744,5000.0,38976.49829173088,2535000.0
0.076540366,3.7855825e-06,42.28861,-0.0020559668,0.0012974007,0.0092450315,7.882848,7.550893,7.531381,2.0419617,121.37705,12.7508,120.949684,0.99999607,0.2397008,-0.99998367,15,0.8608889,15,15.0,15,1,0.0,76.516770362854,76.516770362854,76.516770362854,1,0.0,0.06956246,148.45454545454547,2297.843180656433,1002.0603364597667,194.67216873168945,33,529.7900250961349,21827.0,57.601300954818726,5000.0,39034.19216108322,2540000.0
0.07694432,-3.2467036e-05,42.3218,-0.0020483362,0.0013405206,0.009243042,7.8661795,7.4757094,7.456121,2.0388074,121.38675,12.709623,120.9559,0.9999486,0.2436788,-0.9999834,13,0.78948516,13,13.0,13,1,0.0,91.09497404098511,91.09497404098511,91.09497404098511,1,0.0,0.06497323,189.3846153846154,2665.8993124961853,1281.8409218879847,184.25132751464844,26,525.3436836160395,21853.0,57.99790978431702,5000.0,39092.28491616249,2545000.0
0.07865246,5.590313e-06,42.34492,-0.0019448479,0.0013315015,0.009143485,7.8590593,7.4342217,7.4147305,2.0242772,121.45252,12.639886,121.02806,0.999996,0.09371993,-0.99983114,35,0.8668253,35,35.0,35,1,0.0,220.31830644607544,220.31830644607544,220.31830644607544,1,0.0,0.06403218,198.8,2823.7447395324707,1377.4832444572448,633.444972038269,25,632.5081198501962,21878.0,57.34612846374512,5000.0,39149.72906708717,2550000.0
0.079297476,-2.0887343e-05,42.348186,-0.002021404,0.0013689445,0.009220595,7.8379374,7.3621764,7.3426967,2.0329566,121.50665,12.631892,121.07755,0.9999614,0.27908808,-0.9975292,4,0.8238126,4,4.0,4,1,0.0,23.95763397216797,23.95763397216797,23.95763397216797,1,0.0,0.06511068,155.27272727272728,3046.2394614219666,1046.6094774332914,236.37351608276367,33,568.040098963273,21911.0,55.584577798843384,5000.0,39205.40755558014,2555000.0
0.080489114,-1.3847214e-05,42.357002,-0.0019651635,0.0013821621,0.009165854,7.832992,7.32083,7.30132,2.0190158,121.58177,12.59605,121.15153,0.9999999,0.12488012,-0.99993926,351,0.7988152,351,351.0,351,1,0.0,2190.6079416275024,2190.6079416275024,2190.6079416275024,1,0.0,0.0652592,203.6,3395.477313041687,1408.0227537155151,457.4679455757141,25,823.0413840394068,21936.0,57.56767511367798,5000.0,39263.06963586807,2560000.0
0.080641426,-3.990669e-06,42.398285,-0.002123448,0.0013748949,0.0093311565,7.8096094,7.2334685,7.2139654,2.0141609,121.67943,12.594681,121.261826,0.9999677,0.04850855,-0.9999969,510,0.8232923,510,510.0,510,1,0.0,3947.4408988952637,3947.4408988952637,3947.4408988952637,1,0.0,0.06960932,166.3,2157.922962665558,1136.9310333569845,335.8473062515259,30,441.5485707079424,21966.0,57.59090280532837,5000.0,39320.75660157204,2565000.0
0.08100273,-1.0251017e-05,42.43825,-0.0020332546,0.0013872974,0.009247757,7.7971954,7.1731553,7.1534767,1.9993104,121.68243,12.542934,121.26701,0.99999917,0.09859313,-0.99999976,120,0.80561024,120,120.0,120,1,0.0,878.2120022773743,878.2120022773743,878.2120022773743,1,0.0,0.07055576,167.23333333333332,3062.83900642395,1133.9207130591074,201.10550832748413,30,589.7715963866306,21996.0,56.894636154174805,5000.0,39377.74490070343,2570000.0
0.08065735,-7.254559e-06,42.495037,-0.002067959,0.0013784296,0.0092921145,7.7909017,7.1424365,7.1228056,2.015795,121.73561,12.571234,121.32329,0.9999998,0.050482143,-0.9999994,388,0.82787853,388,388.0,388,1,0.0,2917.0195817947388,2917.0195817947388,2917.0195817947388,1,0.0,0.058215067,198.0,2535.5105676651,1362.5958855247497,179.83085584640503,25,618.1937511529036,22021.0,57.53399205207825,5000.0,39435.37308359146,2575000.0
0.081723005,-1.2388106e-05,42.541836,-0.002042125,0.0014016792,0.009274237,7.7779737,7.069871,7.0503297,2.0097294,121.76094,12.551303,121.35051,0.99999994,0.071731664,-0.99998647,159,0.8068714,159,159.0,159,1,0.0,1057.7047896385193,1057.7047896385193,1057.7047896385193,1,0.0,0.06254393,188.40740740740742,2976.578148841858,1293.609931698552,316.9281077384949,27,634.3029423693563,22048.0,57.19820499420166,5000.0,39492.663648843765,2580000.0
0.08410696,-2.2114491e-05,42.59348,-0.0020646334,0.0014519329,0.009305526,7.7680297,6.9844975,6.96483,1.9946265,121.88175,12.423264,121.468,0.999994,0.041215286,-0.999972,162,0.8238894,162,162.0,162,1,0.0,981.1893405914307,981.1893405914307,981.1893405914307,1,0.0,0.070019506,172.17241379310346,3054.2262744903564,1170.6329256583904,261.2417492866516,29,627.2013255211903,22077.0,58.25641846656799,5000.0,39551.01857328415,2585000.0
0.084774226,-7.102348e-06,42.613014,-0.00196553,0.0014482643,0.009209743,7.757203,6.9417124,6.922242,1.9958025,121.92867,12.408348,121.51519,0.9999999,0.04935999,-0.9999831,210,0.8275642,210,210.0,210,1,0.0,1608.9587001800537,1608.9587001800537,1608.9587001800537,1,0.0,0.06320861,189.96,2775.1331462860107,1311.0118973636627,438.62715244293213,25,566.4390827945216,22102.0,58.694862365722656,5000.0,39609.81453347206,2590000.0
0.08671969,-5.2660565e-05,42.64475,-0.00212014,0.0015268956,0.009369747,7.760133,6.900675,6.88112,1.9961578,121.9952,12.33667,121.58948,0.9999976,0.027916035,-0.99997044,278,0.83848584,278,278.0,278,1,0.0,2076.8879537582397,2076.8879537582397,2076.8879537582397,1,0.0,0.06035663,181.07142857142858,3058.777690410614,1254.954897574016,368.2678270339966,28,745.960019429273,22130.0,58.19760346412659,5000.0,39668.1118247509,2595000.0
0.090227105,9.4079705e-06,42.709137,-0.0020527097,0.0015244528,0.009313262,7.743753,6.8492913,6.8294444,1.994441,122.067474,12.426795,121.65705,0.99999845,0.13351741,-0.99998116,18,0.88007843,18,18.0,18,1,0.0,88.54035472869873,88.54035472869873,88.54035472869873,1,0.0,0.056825943,194.3846153846154,3968.386046409607,1360.8759454213655,232.56012630462646,26,824.0495740966644,22156.0,57.96081018447876,5000.0,39726.16627383232,2600000.0
0.089302994,-2.7020846e-05,42.7381,-0.002063426,0.0015451717,0.009328903,7.7358537,6.7835593,6.763911,1.9942235,122.02071,12.360375,121.61862,0.9999958,0.039627217,-0.99999285,231,0.84189516,231,231.0,231,1,0.0,1653.1486492156982,1653.1486492156982,1653.1486492156982,1,0.0,0.06450986,190.6153846153846,3016.0776114463806,1305.9709045978693,590.9900646209717,26,643.3344221964896,22182.0,58.97735571861267,5000.0,39785.24391555786,2605000.0
0.09141598,-8.470502e-06,42.795795,-0.0020367897,0.0015625419,0.009312075,7.7261915,6.7274904,6.7079077,1.9944973,122.22,12.499102,121.81863,0.9999964,-0.01782062,-0.99998975,109,0.8562177,109,109.0,109,1,0.0,818.8418655395508,818.8418655395508,818.8418655395508,1,0.0,0.06696095,182.10714285714286,3616.9264249801636,1260.7567349927765,384.6219220161438,28,706.0948271364754,22210.0,57.493412733078,5000.0,39842.83056163788,2610000.0
0.08942142,1.8527544e-05,42.834713,-0.0020409136,0.0015016365,0.009322815,7.703539,6.6567407,6.6369596,1.9903492,122.15635,12.419247,121.75254,0.9999992,0.049182314,-0.99999136,324,0.8203913,324,324.0,324,1,0.0,2453.0022950172424,2453.0022950172424,2453.0022950172424,1,0.0,0.068276435,169.43333333333334,2465.5485129356384,1155.7215048313142,410.9900326728821,30,428.6857120187956,22240.0,63.705968379974365,5000.0,39906.636709690094,2615000.0
0.08729154,6.358251e-08,42.88745,-0.002077347,0.0014838928,0.009368213,7.705718,6.6443844,6.624761,1.9984605,122.25915,12.437005,121.85109,0.9999997,0.05884611,-0.9999935,265,0.8270735,265,265.0,265,1,0.0,2104.1725211143494,2104.1725211143494,2104.1725211143494,1,0.0,0.054261982,186.76923076923077,3490.883198738098,1300.5599724146036,433.04908418655396,26,691.0445726382422,22266.0,59.39830446243286,5000.0,39966.13167953491,2620000.0
0.08694755,-3.424601e-05,42.95206,-0.0021845063,0.0015123546,0.009486357,7.6986604,6.6058717,6.586261,1.995593,122.30685,12.389822,121.89345,0.9999947,0.066050716,-0.9999998,34,0.85555637,34,34.0,34,1,0.0,254.11447525024414,254.11447525024414,254.11447525024414,1,0.0,0.066876605,186.25925925925927,3571.545440196991,1292.3560911814373,230.9431700706482,27,858.2377199875134,22293.0,58.45650124549866,5000.0,40024.68724679947,2625000.0
0.090052314,6.4087862e-06,43.023678,-0.0020833705,0.0015244809,0.009397395,7.6918063,6.558908,6.539307,1.9850707,122.41598,12.286694,122.01561,0.9999996,0.06317351,-0.9999867,741,0.83459723,741,741.0,741,1,0.0,5689.114711284637,5689.114711284637,5689.114711284637,1,0.0,0.061614934,181.66666666666666,2783.4953236579895,1269.696968573111,450.5021891593933,27,673.7398057113487,22320.0,58.730114459991455,5000.0,40083.51873064041,2630000.0
0.08518484,1.7934271e-05,43.062313,-0.0020371517,0.0014302081,0.009357746,7.6802506,6.5216455,6.501943,1.9676504,122.494125,12.223836,122.1019,0.99992794,0.14584343,-0.999838,7,0.85069466,7,7.0,7,1,0.0,48.62229585647583,48.62229585647583,48.62229585647583,1,0.0,0.06138499,174.6551724137931,3654.480043411255,1212.4745362051601,399.7882924079895,29,713.8289619201835,22349.0,57.080143213272095,5000.0,40140.68704581261,2635000.0
0.08213919,4.840417e-06,43.083843,-0.0020433143,0.0013915258,0.0093675675,7.671716,6.46009,6.4405446,1.9825305,122.51927,12.347592,122.11935,0.9999991,0.0052878186,-0.9999907,90,0.86043924,90,90.0,90,1,0.0,613.6316413879395,613.6316413879395,613.6316413879395,1,0.0,0.059410006,175.75862068965517,2743.744976043701,1225.4054288370855,416.9157338142395,29,583.3801512813452,22378.0,57.555845737457275,5000.0,40198.34172987938,2640000.0
0.080523506,-2.9623202e-06,43.108555,-0.0019866633,0.0013718623,0.009315117,7.662715,6.4101186,6.390503,1.9771408,122.605576,12.407364,122.215065,0.99999744,0.029715216,-0.9999998,335,0.8286065,335,335.0,335,1,0.0,2618.9846324920654,2618.9846324920654,2618.9846324920654,1,0.0,0.050658736,255.68421052631578,5117.662116527557,1813.8272903843929,659.836886882782,19,1282.6096938822925,22397.0,59.168426752090454,5000.0,40257.612402677536,2645000.0
0.083065085,-1.34971115e-05,43.172626,-0.0021965445,0.0014256038,0.00953589,7.656994,6.3746595,6.354777,1.97888,122.71889,12.36762,122.31826,0.99999994,0.037071984,-0.99999416,1000,0.81188005,1000,1000.0,1000,1,0.0,7684.606048583984,7684.606048583984,7684.606048583984,1,0.0,0.057574023,169.7,2349.9351205825806,1183.2416175365447,562.490122795105,30,461.4994296620099,22427.0,59.69487977027893,5000.0,40317.39853191376,2650000.0
0.08267256,-1.6622105e-05,43.24053,-0.0021201714,0.0014220556,0.009471062,7.647472,6.335001,6.315351,1.96955,122.712,12.22473,122.32732,0.99995565,-0.0072782906,-0.9999152,34,0.83774936,34,34.0,34,1,0.0,221.42058563232422,221.42058563232422,221.42058563232422,1,0.0,0.049221322,187.44,5242.382225513458,1330.7863237762451,258.67641973495483,25,1119.7532903224267,22452.0,57.98364973068237,5000.0,40375.482959747314,2655000.0
0.08469945,-1.675477e-05,43.31141,-0.0021768233,0.0014566456,0.0095397625,7.6495953,6.299708,6.2800198,1.9720652,122.77525,12.318004,122.3983,0.9999995,0.06721616,-0.99999684,221,0.84048474,221,221.0,221,1,0.0,1488.2332978248596,1488.2332978248596,1488.2332978248596,1,0.0,0.053571776,195.1153846153846,4036.2803678512573,1381.6646781701309,465.1186146736145,26,824.2740985881875,22478.0,57.166751861572266,5000.0,40432.7458691597,2660000.0
0.086124055,-1.6576654e-05,43.359173,-0.0021194827,0.0014806858,0.009490543,7.6533017,6.2790155,6.259387,1.9752879,122.80835,12.404792,122.428764,0.99959856,0.08293528,-0.9999969,23,0.833653,23,23.0,23,1,0.0,154.88941526412964,154.88941526412964,154.88941526412964,1,0.0,0.063920856,173.1,3892.7101860046387,1191.5776266972223,413.0958375930786,30,607.5442015640872,22508.0,58.40469694137573,5000.0,40491.2514436245,2665000.0
0.084079646,3.8436017e-05,43.426006,-0.0020884469,0.001390918,0.009470867,7.649393,6.2566986,6.236929,1.9735839,122.938965,12.339623,122.54029,0.99999696,0.021207629,-0.99998033,762,0.8237421,762,762.0,762,1,0.0,5984.986234664917,5984.986234664917,5984.986234664917,1,0.0,0.06381219,183.53571428571428,2630.616204738617,1265.4116264751979,368.6942763328552,28,599.2678758130212,22536.0,58.30207920074463,5000.0,40549.651708841324,2670000.0
0.08085247,-1.9205014e-05,43.463894,-0.002130085,0.001393697,0.0095189465,7.6358094,6.1914864,6.1719337,1.9819305,122.96448,12.384446,122.576584,0.9999999,0.03843388,-0.99999994,499,0.81886274,499,499.0,499,1,0.0,3716.112648487091,3716.112648487091,3716.112648487091,1,0.0,0.038633075,220.36363636363637,4162.815260887146,1577.9505623253908,459.340793132782,22,956.3114030058302,22558.0,58.47912836074829,5000.0,40608.22355055809,2675000.0
0.08123022,3.3829638e-06,43.530293,-0.00211924,0.0013775309,0.00951939,7.6312656,6.1767483,6.1570134,1.9737539,123.05739,12.22723,122.68339,0.99999946,0.054658093,-0.9999975,157,0.83325046,157,157.0,157,1,0.0,1214.4250855445862,1214.4250855445862,1214.4250855445862,1,0.0,0.0500425,197.96,3005.595878601074,1404.6452941513062,389.10858249664307,25,712.6499289117793,22583.0,58.23889780044556,5000.0,40666.56482434273,2680000.0
0.08034631,-7.970566e-06,43.578613,-0.0021483924,0.0013738577,0.009556756,7.6252584,6.131731,6.1120615,1.9788394,123.13687,12.290942,122.7633,1.0,0.038787358,-0.9999789,459,0.83527243,459,459.0,459,1,0.0,3690.5298013687134,3690.5298013687134,3690.5298013687134,1,0.0,0.04867284,223.6086956521739,4309.060542583466,1618.9079666863317,278.02623319625854,23,984.9254199130976,22606.0,56.809030055999756,5000.0,40723.47276711464,2685000.0
0.080765836,-6.100589e-06,43.648945,-0.002185161,0.00137912,0.009605481,7.6217537,6.095916,6.07626,1.9833049,123.24072,12.251767,122.86566,0.99999505,0.058077835,-0.99998546,78,0.8491593,78,78.0,78,1,0.0,536.5274848937988,536.5274848937988,536.5274848937988,1,0.0,0.04841033,207.75,2454.2980937957764,1482.7916054725647,649.6710867881775,24,471.89896381946903,22630.0,59.02074456214905,5000.0,40782.5863699913,2690000.0
0.08066931,2.1130786e-06,43.744072,-0.0022486153,0.0013692654,0.0096851075,7.622672,6.068744,6.0489945,1.975921,123.2914,12.337156,122.914474,0.99994075,0.085954055,-0.9999628,7,0.85296524,7,7.0,7,1,0.0,57.365278244018555,57.365278244018555,57.365278244018555,1,0.0,0.05911767,219.13636363636363,3792.109935283661,1545.4632145166397,405.2613310813904,22,813.8888126016101,22652.0,57.98522162437439,5000.0,40840.66399383545,2695000.0
0.07915625,-4.5468314e-06,43.822838,-0.0023605814,0.0013502031,0.009810464,7.611528,6.0193133,5.9996705,1.9864459,123.37122,12.30415,122.98978,0.99999774,0.0089034,-0.99999666,134,0.85408837,134,134.0,134,1,0.0,887.8191809654236,887.8191809654236,887.8191809654236,1,0.0,0.0545593,169.67741935483872,2950.5549478530884,1186.613261653531,391.0286154747009,31,626.3648920123887,22683.0,57.49310326576233,5000.0,40898.25096940994,2700000.0
0.07911554,2.0354225e-06,43.949028,-0.0023433205,0.0013429287,0.0098146545,7.6141143,6.016017,5.9963994,1.9827018,123.33875,12.378515,122.96161,0.9995952,0.27205914,-0.9999334,9,0.8546776,9,9.0,9,1,0.0,62.794782638549805,62.794782638549805,62.794782638549805,1,0.0,0.049473334,182.6153846153846,2384.026337623596,1288.5678465366364,517.0009579658508,26,498.2120978168251,22709.0,63.68678092956543,5000.0,40962.031128168106,2705000.0
0.07772385,4.0211366e-06,44.021404,-0.0022440678,0.0013172844,0.009727707,7.6143446,5.973282,5.953627,1.9982558,123.54945,12.258576,123.16669,0.99999994,0.102239944,-0.99997586,11,0.84174347,11,11.0,11,1,0.0,82.15003252029419,82.15003252029419,82.15003252029419,1,0.0,0.04176485,243.57142857142858,3914.21382522583,1768.560378937494,833.7305717468262,21,609.4970402739157,22730.0,58.33123540878296,5000.0,41020.456446647644,2710000.0
0.07608084,-5.860419e-06,44.10116,-0.0022462304,0.0012992347,0.009743428,7.6026406,5.9335628,5.9139166,1.9981117,123.578964,12.436159,123.177414,0.99999994,0.124805704,-0.99998426,119,0.8591453,119,119.0,119,1,0.0,625.6927194595337,625.6927194595337,625.6927194595337,1,0.0,0.041988343,202.0,2816.7432503700256,1434.8584572029113,401.06508922576904,25,501.02290781356874,22755.0,58.52081251144409,5000.0,41079.08143043518,2715000.0
0.076166645,7.1526466e-07,44.204433,-0.002349015,0.0012941179,0.009863769,7.5882936,5.885536,5.8657475,2.007833,123.71155,12.420393,123.30639,0.99999833,-0.0021892544,-0.9999848,47,0.8433754,47,47.0,47,1,0.0,327.0755515098572,327.0755515098572,327.0755515098572,1,0.0,0.045130223,199.56,4132.39814043045,1434.961224117279,470.3850450515747,25,787.7382839264882,22780.0,58.566248655319214,5000.0,41137.748955488205,2720000.0
0.07500404,6.292601e-06,44.319756,-0.0023504004,0.0012687761,0.00988476,7.590414,5.8752155,5.855533,2.0171545,123.76727,12.386232,123.36811,1.0,0.018025557,-0.99999684,316,0.80118084,316,316.0,316,1,0.0,2378.6807293891907,2378.6807293891907,2378.6807293891907,1,0.0,0.049098548,189.0,3313.1812410354614,1340.634559304626,710.4877729415894,27,560.1613509478642,22807.0,58.401933670043945,5000.0,41196.24258804321,2725000.0
0.07269777,-1.0531582e-05,44.406136,-0.0023427368,0.0012463939,0.009891779,7.5831203,5.835693,5.8159575,2.009293,123.8828,12.368875,123.4816,0.9999999,0.020714797,-0.99999964,524,0.824088,524,524.0,524,1,0.0,3960.6844487190247,3960.6844487190247,3960.6844487190247,1,0.0,0.048024915,208.29166666666666,3300.743941783905,1488.6899580856164,482.9902238845825,24,714.7942720750565,22831.0,58.77122902870178,5000.0,41255.11441397667,2730000.0
0.07366598,5.788031e-06,44.508224,-0.002309535,0.0012465336,0.009875933,7.579625,5.811725,5.791963,2.0123703,123.84805,12.416486,123.4525,0.99999976,0.03132904,-0.9999998,124,0.81175977,124,124.0,124,1,0.0,1009.8143348693848,1009.8143348693848,1009.8143348693848,1,0.0,0.049434256,168.17241379310346,2731.036132335663,1179.0336019417334,543.191403388977,29,406.8864897521233,22860.0,58.1204936504364,5000.0,41313.32709503174,2735000.0
0.07472898,-1.9443878e-05,44.604008,-0.0023892785,0.0012898365,0.009971959,7.5817165,5.7934875,5.7736354,2.0007095,123.90948,12.4103365,123.52259,0.9999955,0.053051524,-0.99996,36,0.83715165,36,36.0,36,1,0.0,228.86481189727783,228.86481189727783,228.86481189727783,1,0.0,0.04975742,187.22222222222223,2486.174074649811,1314.3334306964168,502.84691619873047,27,523.5587327236867,22887.0,57.6728458404541,5000.0,41371.09152889252,2740000.0
0.07376463,1.9755646e-05,44.704464,-0.0023523094,0.0012342432,0.009952067,7.568231,5.7261596,5.7063913,1.9903507,123.99099,12.317873,123.60649,0.99999434,0.030063016,-0.99999636,215,0.85339725,215,215.0,215,1,0.0,1702.6980271339417,1702.6980271339417,1702.6980271339417,1,0.0,0.04833871,207.79166666666666,2697.2668957710266,1475.6184946099918,551.6943616867065,24,509.76841853322065,22911.0,58.417630434036255,5000.0,41429.60814023018,2745000.0
0.07080325,-7.1641384e-06,44.79256,-0.002387191,0.0012108195,0.010001926,7.569067,5.7162423,5.6965365,1.9992988,124.04858,12.363743,123.64838,0.99999994,0.045076165,-0.9999989,502,0.8421056,502,502.0,502,1,0.0,3954.366189956665,3954.366189956665,3954.366189956665,1,0.0,0.03727592,216.43478260869566,2887.0037879943848,1561.2529612831447,659.9202790260315,23,696.0436806991622,22934.0,58.08390283584595,5000.0,41487.79469561577,2750000.0
0.07142061,6.5632134e-06,44.89975,-0.0024051804,0.0012075872,0.010038137,7.5538406,5.6674743,5.647595,2.0042028,124.120865,12.444725,123.713264,0.9999996,0.03261296,-0.99999774,169,0.8365234,169,169.0,169,1,0.0,1377.5161876678467,1377.5161876678467,1377.5161876678467,1,0.0,0.052286983,173.9655172413793,2705.536769390106,1229.0138208783906,586.3876023292542,29,516.2965414130098,22963.0,58.48717427253723,5000.0,41546.37182497978,2755000.0
0.06999125,-1.2838011e-05,44.988033,-0.00243685,0.0012026894,0.010084816,7.5496783,5.6297936,5.6099553,2.0097327,124.18482,12.409817,123.77904,0.9999994,0.0014389248,-0.99999857,38,0.8701763,38,38.0,38,1,0.0,301.90415382385254,301.90415382385254,301.90415382385254,1,0.0,0.039649777,222.9090909090909,2682.740433216095,1601.8971004702828,390.3631501197815,22,651.0212734682826,22985.0,58.66556906700134,5000.0,41605.12781834602,2760000.0
0.06946397,9.386608e-06,45.07584,-0.0024428128,0.001171501,0.010105705,7.5515776,5.6108875,5.59111,2.0215847,124.24787,12.459126,123.83756,0.9999976,0.010145711,-0.9999885,273,0.8341621,273,273.0,273,1,0.0,2203.981701850891,2203.981701850891,2203.981701850891,1,0.0,0.034868665,204.08,2953.2161693573,1479.6262937545775,567.7392468452454,25,570.2241764065789,23010.0,59.30233931541443,5000.0,41664.532123565674,2765000.0
0.067623645,1.1046674e-05,45.19421,-0.0024786233,0.0011385554,0.010161639,7.533753,5.5357213,5.515908,2.009693,124.33796,12.407815,123.93081,0.9999997,0.0512989,-0.9999993,148,0.83298963,148,148.0,148,1,0.0,1134.4135870933533,1134.4135870933533,1134.4135870933533,1,0.0,0.03616704,192.8846153846154,2929.404459476471,1385.7414669256943,460.22227001190186,26,606.8345022493739,23036.0,58.100573778152466,5000.0,41722.73416137695,2770000.0
0.06585921,1.4988366e-06,45.262035,-0.0023580724,0.0011181079,0.010052619,7.521778,5.5010514,5.481293,2.0041962,124.454185,12.431021,124.04917,0.9999971,0.1251717,-0.99982256,10,0.8806867,10,10.0,10,1,0.0,75.00930166244507,75.00930166244507,75.00930166244507,1,0.0,0.04558459,216.77272727272728,3482.52858877182,1570.3887424685738,717.4197916984558,22,641.926661709302,23058.0,57.749404430389404,5000.0,41780.58598947525,2775000.0
0.06505707,5.5110735e-07,45.33547,-0.002416411,0.0011054191,0.010123441,7.5149984,5.477499,5.457696,2.00625,124.46445,12.443919,124.053116,1.0,0.0064274394,-0.9999744,328,0.828161,328,328.0,328,1,0.0,2524.5894298553467,2524.5894298553467,2524.5894298553467,1,0.0,0.039199326,194.44444444444446,2827.410346508026,1415.001446582653,396.1184449195862,27,559.779777855725,23085.0,59.22050666809082,5000.0,41839.90016722679,2780000.0
0.063254476,1.7984827e-05,45.408783,-0.0023757967,0.0010573413,0.01009529,7.5145187,5.435258,5.4154005,2.0066574,124.5309,12.428878,124.13141,0.9999996,0.009053214,-0.99999475,754,0.82258487,754,754.0,754,1,0.0,6093.373499393463,6093.373499393463,6093.373499393463,1,0.0,0.04363132,199.56,3097.745690345764,1442.6054070854186,306.1487307548523,25,598.5788547584084,23110.0,58.712923765182495,5000.0,41898.71245455742,2785000.0
0.061913494,3.8663725e-06,45.479485,-0.0023235574,0.001048663,0.010055071,7.5059953,5.40767,5.3878016,2.0080674,124.60718,12.395275,124.20035,0.99986404,0.2420541,-0.9999154,8,0.8707386,8,8.0,8,1,0.0,53.24350929260254,53.24350929260254,53.24350929260254,1,0.0,0.041074317,205.0,2772.219358444214,1478.1890804984353,440.67211389541626,22,552.0397030428944,23132.0,59.206759214401245,5000.0,41958.022406578064,2790000.0
0.061192982,-1.2414223e-06,45.517624,-0.002342419,0.0010415221,0.010080414,7.499956,5.3618298,5.342164,2.0175395,124.68315,12.540778,124.27739,0.9999994,0.18822795,-0.99999714,85,0.7994845,85,85.0,85,1,0.0,566.0093741416931,566.0093741416931,566.0093741416931,1,0.0,0.041192316,257.2857142857143,4684.88152217865,1884.6761915683746,708.7501020431519,21,949.2405076714913,23153.0,63.196784257888794,5000.0,42021.31329751015,2795000.0
0.061052274,2.1408853e-06,45.567234,-0.002302575,0.0010357477,0.010049005,7.493272,5.3420496,5.322167,2.0059655,124.80723,12.548147,124.39164,0.99999994,0.057020593,-0.9999896,231,0.84839946,231,231.0,231,1,0.0,1779.978099346161,1779.978099346161,1779.978099346161,1,0.0,0.04474877,203.58333333333334,2801.9963121414185,1472.306754688422,689.4609222412109,24,579.0921070992987,23177.0,58.710322856903076,5000.0,42080.11922502518,2800000.0
0.06291104,-1.7939732e-05,45.63483,-0.0024279002,0.0010874275,0.010185822,7.4891233,5.297128,5.2773147,2.0118926,124.86171,12.525397,124.44357,0.99999994,-0.00797887,-0.9999734,45,0.83997804,45,45.0,45,1,0.0,331.7622194290161,331.7622194290161,331.7622194290161,1,0.0,0.04423311,233.1818181818182,3866.0657682418823,1693.7465843937614,337.1288571357727,22,936.0123067754183,23199.0,58.20104432106018,5000.0,42138.42202782631,2805000.0
0.06635619,-2.1034548e-05,45.645664,-0.002391222,0.0011490899,0.010150984,7.4842124,5.273962,5.2541776,2.0181458,124.92763,12.5035515,124.50973,0.99999976,0.05806804,-0.9999916,453,0.8251785,453,453.0,453,1,0.0,3423.549255847931,3423.549255847931,3423.549255847931,1,0.0,0.03036906,220.69565217391303,5141.074090957642,1614.8704747739046,727.4325404167175,23,945.0422112137538,23222.0,59.16917276382446,5000.0,42197.69536137581,2810000.0
